insertId,jsonPayload.message,"labels.""compute.googleapis.com/resource_name""",logName,receiveLocation,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,timestamp
136o00wf5dduuc,"Mar  7 21:15:45 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:15:45 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/134.0.6998.33 Mobile/15E148 Safari/604.1"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:15:45.974437+00:00
12usxcvf5gjey9,"Mar  7 21:14:37 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:14:37 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:14:37.404801+00:00
12usxcvf5gjey8,"Mar  7 21:14:37 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:14:37 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:14:37.403143+00:00
1c0bp37f5qk7o2,"Mar  7 21:13:55 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:13:55 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:55.647566+00:00
1c0bp37f5qk7o1,"Mar  7 21:13:55 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:13:55 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:55.646152+00:00
kt9ncwf5h7wdt,"Mar  7 21:13:54 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:13:54 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:54.281055+00:00
kt9ncwf5h7wds,"Mar  7 21:13:54 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:13:54 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:54.279824+00:00
kt9ncwf5h7wdr,"Mar  7 21:13:54 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:13:54 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:54.274585+00:00
kt9ncwf5h7wdq,"Mar  7 21:13:54 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:13:54 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:54.272800+00:00
nc9airf5g61hb,"Mar  7 21:13:12 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:13:12 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:12.214781+00:00
nc9airf5g61ha,"Mar  7 21:13:12 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:13:12 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/134.0.6998.33 Mobile/15E148 Safari/604.1"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:12.213104+00:00
18g4qyzf5iqc7o,"Mar  7 21:13:01 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:13:01 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:01.424333+00:00
18g4qyzf5iqc7n,"Mar  7 21:13:01 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:13:01 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:13:01.420289+00:00
q5920cf5bmebw,"Mar  7 21:12:49 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:12:49 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:49.986299+00:00
q5920cf5bmebv,"Mar  7 21:12:49 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:12:49 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:49.983546+00:00
mrua44f5hk6sr,"Mar  7 21:12:48 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:12:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:48.976378+00:00
mrua44f5hk6sq,"Mar  7 21:12:48 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:12:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:48.974776+00:00
fb33uaf5mo4s3,"Mar  7 21:12:48 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:12:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:48.248774+00:00
fb33uaf5mo4s2,"Mar  7 21:12:48 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:12:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:48.247391+00:00
fb33uaf5mo4rt,"Mar  7 21:12:47 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:12:47 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:47.561503+00:00
fb33uaf5mo4rs,"Mar  7 21:12:47 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:12:47 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:47.560068+00:00
8wp4ntf5iske0,"Mar  7 21:12:40 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:12:40 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:40.284426+00:00
8wp4ntf5iskdz,"Mar  7 21:12:40 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:12:40 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:40.283038+00:00
z9ucwif580254,"Mar  7 21:12:08 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:12:08 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:08.336262+00:00
z9ucwif580253,"Mar  7 21:12:08 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:12:08 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:12:08.334929+00:00
82dnrzf5c8yw2,"Mar  7 21:11:53 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:21:11:53 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:11:53.098638+00:00
82dnrzf5c8yw1,"Mar  7 21:11:53 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:21:11:53 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 21:11:53.097120+00:00
ddoud4f2v2p9h,"Mar  7 02:26:31 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:02:26:31 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 02:26:31.725229+00:00
ddoud4f2v2p9g,"Mar  7 02:26:31 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:02:26:31 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 02:26:31.723996+00:00
13emkuff2wb55g,"Mar  7 02:26:29 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:02:26:29 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 02:26:29.241582+00:00
13emkuff2wb55f,"Mar  7 02:26:29 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:02:26:29 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 02:26:29.239969+00:00
1hvr2euf2m2lb9,"Mar  7 00:50:09 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [07/Mar/2025:00:50:09 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 00:50:09.398798+00:00
1hvr2euf2m2lb8,"Mar  7 00:50:09 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [07/Mar/2025:00:50:09 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-07 00:50:09.397448+00:00
1pcv09sf21dzhe,"Mar  5 21:07:07 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [05/Mar/2025:21:07:07 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 21:07:07.691084+00:00
1pcv09sf21dzhd,"Mar  5 21:07:07 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [05/Mar/2025:21:07:07 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 21:07:07.689531+00:00
1g7s07f1nz8yl,"Mar  5 19:05:54 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [05/Mar/2025:19:05:54 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 19:05:54.694166+00:00
1g7s07f1nz8yk,"Mar  5 19:05:54 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [05/Mar/2025:19:05:54 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 19:05:54.692711+00:00
fturddfhor55y,"Mar  5 06:11:48 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [05/Mar/2025:06:11:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 06:11:48.224416+00:00
fturddfhor55x,"Mar  5 06:11:48 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [05/Mar/2025:06:11:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 06:11:48.222992+00:00
1mvw6nbfh1kepq,"Mar  5 06:11:43 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [05/Mar/2025:06:11:43 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 06:11:43.059570+00:00
1mvw6nbfh1kepp,"Mar  5 06:11:43 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [05/Mar/2025:06:11:43 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 06:11:43.058052+00:00
3m1mmgfhwagk1,"Mar  5 02:48:29 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [05/Mar/2025:02:48:29 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 -",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 02:48:29.367168+00:00
3m1mmgfhwagk0,"Mar  5 02:48:29 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [05/Mar/2025:02:48:29 +0000] ""GET /api/v2/bins HTTP/1.0"" 304 0 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-05 02:48:29.365665+00:00
17biqlqf1r5d7u,"Mar  4 06:02:48 gradeview-vm docker[344293]: gradeview-api            | ::ffff:172.20.0.4 - - [04/Mar/2025:06:02:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-04 06:02:48.304787+00:00
17biqlqf1r5d7t,"Mar  4 06:02:48 gradeview-vm docker[344293]: gradeview-reverse-proxy  | 172.18.0.1 - - [04/Mar/2025:06:02:48 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-04 06:02:48.302236+00:00
rrt402egutug,"Mar  3 21:48:35 gradeview-vm docker[296770]: gradeview-api            | ::ffff:172.18.0.4 - - [03/Mar/2025:21:48:35 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-03 21:48:35.805686+00:00
rrt402egutuf,"Mar  3 21:48:35 gradeview-vm docker[296770]: gradeview-reverse-proxy  | 172.20.0.1 - - [03/Mar/2025:21:48:35 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-03 21:48:35.803324+00:00
ichpr7f43u9cd,"Mar  3 19:41:33 gradeview-vm docker[277869]: gradeview-reverse-proxy  | 172.20.0.1 - - [03/Mar/2025:19:41:33 +0000] ""GET /api/v2/bins HTTP/1.0"" 200 315 ""https://gradeview.eecs.berkeley.edu/buckets"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0"" ""-""",gradeview-vm,projects/eecs-gradeview/logs/syslog,,,3897469703641304337,eecs-gradeview,us-west1-a,gce_instance,2025-03-03 19:41:33.892443+00:00
